time,latitude,longitude,depth,mag,place
2007-05-16T08:56:14.120Z,20.503,100.732,9,6.3,"40 km NE of Ban Houakhoua, Laos"
2007-05-17T19:29:10.250Z,-30.658,-178.202,40.7,6,"Kermadec Islands, New Zealand"
2007-05-29T01:03:27.920Z,-4.587,151.841,132.5,6.1,"54 km WSW of Kokopo, Papua New Guinea"
2007-05-29T09:36:05.600Z,-1.065,127.343,24,6.1,"200 km S of Sofifi, Indonesia"
2007-05-30T20:22:12.660Z,52.137,157.293,116,6.4,"89 km NE of Ozernovskiy, Russia"
2007-06-02T21:34:57.780Z,23.028,101.052,5,6.1,"119 km NNE of Jinghong, China"
2007-06-07T00:40:38.130Z,-3.316,146.761,4.7,6.2,"152 km SSW of Lorengau, Papua New Guinea"
2007-06-13T19:29:40.180Z,13.554,-90.618,23,6.7,"43 km SSE of Iztapa, Guatemala"
2007-06-18T06:18:45.680Z,-3.55,150.962,9,6.3,"109 km S of Kavieng, Papua New Guinea"
2007-06-24T00:25:18.400Z,-55.645,-2.626,10,6.5,southern Mid-Atlantic Ridge
2007-06-26T22:23:03.040Z,-10.492,108.149,10,6,"south of Java, Indonesia"
2007-06-28T02:52:10.990Z,-7.979,154.635,18,6.7,"206 km SSW of Panguna, Papua New Guinea"
2007-07-03T08:26:00.810Z,0.715,-30.272,10,6.3,central Mid-Atlantic Ridge
2007-07-06T01:09:19.000Z,16.35,-93.99,113,6.1,"6 km N of Lázaro Cárdenas, Mexico"
2007-07-12T05:23:49.340Z,-7.933,-74.379,152.1,6.1,"52 km NNE of Pucallpa, Peru"
2007-07-13T21:54:43.110Z,51.838,-176.28,35,6,"24 km E of Adak, Alaska"
2007-07-15T09:27:34.480Z,-15.383,168.597,8,6.1,"149 km ENE of Norsup, Vanuatu"
2007-07-15T13:08:01.680Z,52.491,-168.035,15,6.1,"74 km SE of Nikolski, Alaska"
2007-07-16T01:13:22.370Z,37.535,138.446,12,6.6,"20 km NNW of Kashiwazaki, Japan"
2007-07-16T14:17:37.340Z,36.808,134.85,350.4,6.8,"133 km WNW of Mikuni, Japan"
2007-07-17T09:39:27.810Z,-26.206,-177.744,10,6.1,south of the Fiji Islands
2007-07-18T00:07:35.460Z,-26.295,-177.738,10,6.1,south of the Fiji Islands
2007-07-21T13:27:04.410Z,-8.133,-71.272,644.9,6.1,"55 km W of Tarauacá, Brazil"
2007-07-21T15:34:52.600Z,-22.151,-65.777,289.5,6.4,"19 km WSW of La Quiaca, Argentina"
2007-07-25T23:37:31.520Z,7.157,92.518,15,6.1,"Nicobar Islands, India region"
2007-07-26T05:40:16.100Z,2.872,127.464,25,6.9,"140 km NNW of Tobelo, Indonesia"
2007-07-27T14:46:26.880Z,-21.459,170.939,10,6.1,"273 km SE of Isangel, Vanuatu"
2007-07-31T22:55:31.120Z,-0.162,-17.795,11,6.2,north of Ascension Island
2007-08-01T17:08:51.400Z,-15.595,167.68,120,7.2,"56 km E of Luganville, Vanuatu"
2007-08-02T02:37:42.380Z,47.116,141.798,5,6.2,"20 km WSW of Yablochnyy, Russia"
2007-08-02T03:21:42.820Z,51.307,-179.971,21,6.7,"239 km WSW of Adak, Alaska"
2007-08-04T14:24:51.680Z,-4.797,-105.406,10,6.1,central East Pacific Rise
2007-08-05T09:28:39.830Z,-19.148,168.718,40,6,"73 km NW of Isangel, Vanuatu"
2007-08-07T00:02:24.200Z,27.292,126.836,18.1,6,"136 km WNW of Nago, Japan"
2007-08-08T17:04:57.840Z,-5.926,107.681,291.2,6.1,"42 km NNW of Pamanukan, Indonesia"
2007-08-08T17:05:04.920Z,-5.859,107.419,280,7.5,"35 km NNE of Rengasdengklok, Indonesia"
2007-08-12T12:05:19.850Z,-11.378,166.273,42,6,"88 km SE of Lata, Solomon Islands"
2007-08-13T10:27:23.070Z,-60.549,153.785,10,6.1,west of Macquarie Island
2007-08-15T20:22:11.120Z,50.322,-177.548,9,6.5,"184 km SSW of Adak, Alaska"
2007-08-15T23:40:57.890Z,-13.386,-76.603,39,8,"41 km SW of San Vicente de Cañete, Peru"
2007-08-16T05:16:56.150Z,-14.282,-76.127,23.4,6.4,"46 km WSW of Santiago, Peru"
2007-08-16T08:39:28.440Z,-9.834,159.465,15,6.5,"31 km WSW of Malango, Solomon Islands"
2007-08-16T11:35:41.790Z,-14.286,-76.214,35,6,"46 km S of Paracas, Peru"
2007-08-17T03:04:03.090Z,-5.261,129.432,10,6.4,"219 km SSE of Amahai, Indonesia"
2007-08-18T02:52:35.400Z,-13.805,-76.291,30,6,"7 km NNW of Paracas, Peru"
2007-08-20T13:46:17.410Z,6.134,127.381,8,6.4,"135 km E of Pondaguitan, Philippines"
2007-08-20T22:42:28.530Z,8.037,-39.251,6,6.5,central Mid-Atlantic Ridge
2007-08-26T12:37:31.190Z,-17.457,-174.335,127.4,6.1,"137 km NNW of Neiafu, Tonga"
2007-09-01T19:14:22.640Z,24.902,-109.689,9,6.1,"100 km SW of Topolobampo, Mexico"
2007-09-02T01:05:18.150Z,-11.61,165.762,35,7.2,"97 km S of Lata, Solomon Islands"
2007-09-02T02:35:23.650Z,-11.766,165.699,36.7,6.3,"115 km S of Lata, Solomon Islands"
2007-09-03T16:14:53.570Z,45.836,150.06,94,6.2,"183 km ENE of Kuril’sk, Russia"
2007-09-06T17:51:26.190Z,24.34,122.219,53,6.2,"66 km SE of Yilan, Taiwan"
2007-09-10T01:49:11.780Z,2.966,-77.963,15,6.8,"39 km WNW of Timbiquí, Colombia"
2007-09-12T11:10:26.830Z,-4.438,101.367,34,8.4,"122 km SW of Bengkulu, Indonesia"
2007-09-12T23:49:03.720Z,-2.625,100.841,35,7.9,"87 km SW of Sungai Penuh, Indonesia"
2007-09-13T02:30:03.300Z,-1.689,99.668,28.9,6.5,"Kepulauan Mentawai region, Indonesia"
2007-09-13T03:35:28.720Z,-2.13,99.627,22,7,"153 km SSW of Padang, Indonesia"
2007-09-13T09:48:45.130Z,3.801,126.342,26,6.3,"202 km SSE of Sarangani, Philippines"
2007-09-13T16:09:16.870Z,-3.172,101.524,53,6,"107 km NW of Bengkulu, Indonesia"
2007-09-13T20:06:38.920Z,-57.625,-147.303,10,6,Pacific-Antarctic Ridge
2007-09-14T06:01:32.270Z,-4.075,101.169,23,6.4,"125 km WSW of Bengkulu, Indonesia"
2007-09-19T07:27:50.700Z,-2.746,100.892,35,6,"94 km SW of Sungai Penuh, Indonesia"
2007-09-20T08:31:14.490Z,-1.999,100.141,30,6.7,"118 km SSW of Padang, Indonesia"
2007-09-25T05:16:01.120Z,-30.965,179.998,416.7,6.2,Kermadec Islands region
2007-09-26T12:36:26.890Z,-4.99,153.5,40,6.8,"154 km ESE of Kokopo, Papua New Guinea"
2007-09-26T15:43:01.440Z,-1.787,99.488,26,6.1,"133 km SW of Padang, Indonesia"
2007-09-27T19:57:44.000Z,-21.103,169.283,9,6.1,"153 km ENE of Tadine, New Caledonia"
2007-09-28T01:01:49.180Z,-21.207,169.362,12,6.3,"158 km ENE of Tadine, New Caledonia"
2007-09-28T01:35:51.970Z,-21.133,169.373,10,6.5,"161 km ENE of Tadine, New Caledonia"
2007-09-28T13:38:57.880Z,22.013,142.668,260,7.5,"Volcano Islands, Japan region"
2007-09-29T05:37:07.260Z,2.9,95.523,35,6,"106 km WNW of Sinabang, Indonesia"
2007-09-30T02:08:30.170Z,10.454,145.718,14,6.9,south of the Mariana Islands
2007-09-30T05:23:34.070Z,-49.271,164.115,10,7.4,"Auckland Islands, New Zealand region"
2007-09-30T09:47:51.970Z,-49.138,164.11,18,6.6,"Auckland Islands, New Zealand region"
2007-10-02T18:00:06.870Z,54.511,-161.708,32,6.3,"72 km SSE of King Cove, Alaska"
2007-10-04T12:40:31.130Z,2.543,92.903,35,6.2,off the west coast of northern Sumatra
2007-10-05T07:17:52.810Z,-25.189,179.459,509.4,6.5,south of the Fiji Islands
2007-10-06T12:38:49.170Z,18.73,147.148,20,6.1,Mariana Islands region
2007-10-09T15:03:41.210Z,-4.808,152.892,39,6,"86 km SE of Kokopo, Papua New Guinea"
2007-10-13T17:45:53.180Z,-21.23,169.195,37,6.1,"140 km ENE of Tadine, New Caledonia"
2007-10-15T12:29:34.860Z,-44.796,167.553,18,6.8,"70 km N of Te Anau, New Zealand"
2007-10-15T21:28:23.680Z,-44.793,167.458,19,6.1,"72 km NNW of Te Anau, New Zealand"
2007-10-16T21:05:43.270Z,-25.775,179.53,509.3,6.6,south of the Fiji Islands
2007-10-21T10:24:52.060Z,-6.31,154.77,46.3,6,"79 km W of Panguna, Papua New Guinea"
2007-10-24T21:02:50.610Z,-3.899,101.02,21,6.8,"138 km W of Bengkulu, Indonesia"
2007-10-25T13:50:04.260Z,46.011,154.231,20,6.1,east of the Kuril Islands
2007-10-31T03:30:15.960Z,18.9,145.388,207,7.2,"Pagan region, Northern Mariana Islands"
2007-10-31T13:44:19.760Z,51.418,-178.38,28,6,"131 km WSW of Adak, Alaska"
2007-11-02T22:31:43.880Z,-55.466,-128.966,10,6.1,Pacific-Antarctic Ridge
2007-11-10T01:13:29.350Z,-51.777,161.318,10,6.6,north of Macquarie Island
2007-11-14T15:40:50.530Z,-22.247,-69.89,40,7.7,"36 km ESE of Tocopilla, Chile"
2007-11-15T15:03:08.750Z,-22.867,-70.407,27,6.3,"86 km N of Antofagasta, Chile"
2007-11-15T15:05:58.350Z,-22.925,-70.237,26,6.8,"82 km NNE of Antofagasta, Chile"
2007-11-16T03:13:00.120Z,-2.312,-77.838,122.9,6.8,"30 km E of Macas, Ecuador"
2007-11-18T05:40:12.040Z,-22.643,-66.323,246.4,6,"Jujuy, Argentina"
2007-11-19T00:52:12.510Z,-21.185,-178.752,558.3,6.3,Fiji region
2007-11-19T15:20:03.700Z,-21.968,173.486,10,6,Vanuatu region
2007-11-20T12:52:59.030Z,-6.907,155.672,52.6,6,"68 km SSE of Panguna, Papua New Guinea"
2007-11-20T17:55:51.530Z,-22.917,-70.483,15,6.1,"81 km N of Antofagasta, Chile"
2007-11-22T08:48:27.530Z,-5.757,147.098,53,6.8,"107 km N of Lae, Papua New Guinea"
2007-11-25T16:02:15.750Z,-8.292,118.37,20,6.5,"28 km NNW of Dompu, Indonesia"
2007-11-25T17:41:38.040Z,-2.238,100.413,35,6,"110 km W of Sungai Penuh, Indonesia"
2007-11-25T19:53:05.470Z,-8.224,118.467,18,6.5,"34 km N of Dompu, Indonesia"
2007-11-27T11:49:58.010Z,-10.95,162.149,16,6.6,"60 km SSE of Kirakira, Solomon Islands"
2007-11-29T03:26:22.690Z,-36.756,-97.404,10,6.3,West Chile Rise
2007-11-29T19:00:20.420Z,14.944,-61.274,156,7.4,"18 km WNW of Basse-Pointe, Martinique"
2007-12-09T07:28:20.820Z,-25.996,-177.514,152.5,7.8,south of the Fiji Islands
2007-12-13T05:20:21.850Z,-23.157,-70.479,15,6,"55 km N of Antofagasta, Chile"
2007-12-13T07:23:39.890Z,-23.202,-70.549,16,6.2,"52 km NNW of Antofagasta, Chile"
2007-12-13T15:51:27.210Z,-15.213,-172.367,17,6.2,"147 km SSW of Lotofag?, Samoa"
2007-12-15T08:03:15.790Z,-7.526,127.474,175.9,6,"121 km NNE of Lospalos, Timor Leste"
2007-12-15T09:39:53.620Z,-6.622,131.09,57,6.4,"214 km WSW of Tual, Indonesia"
2007-12-16T08:09:17.930Z,-22.954,-70.182,45,6.7,"80 km NNE of Antofagasta, Chile"
2007-12-19T09:30:27.930Z,51.36,-179.509,34,7.2,"207 km WSW of Adak, Alaska"
2007-12-20T07:55:15.840Z,-39.011,178.291,20,6.6,"46 km SSE of Gisborne, New Zealand"
2007-12-21T07:24:34.030Z,51.366,-178.979,25,6.3,"171 km WSW of Adak, Alaska"
2007-12-22T07:11:08.100Z,-2.407,139.067,20,6.2,"175 km W of Abepura, Indonesia"
2007-12-22T12:26:17.470Z,2.087,96.806,23,6.1,"64 km SE of Sinabang, Indonesia"
2007-12-25T14:04:34.730Z,38.503,142.026,48.4,6.1,"64 km E of Ishinomaki, Japan"
2007-12-26T22:04:54.670Z,52.558,-168.221,25,6.4,"60 km SE of Nikolski, Alaska"
2008-01-01T18:54:59.010Z,-5.878,146.884,34,6.3,"eastern New Guinea region, Papua New Guinea"
2008-01-04T07:29:18.300Z,-2.782,101.032,35,6,"89 km SSW of Sungai Penuh, Indonesia"
2008-01-05T11:01:06.110Z,51.254,-130.746,15,6.6,"267 km WNW of Port McNeill, Canada"
2008-01-05T11:44:48.170Z,51.163,-130.542,10,6.4,"251 km WNW of Port McNeill, Canada"
2008-01-06T05:14:20.180Z,37.216,22.693,75,6.2,"15 km WNW of Leonídio, Greece"
2008-01-09T08:26:45.490Z,32.288,85.166,10,6.4,western Xizang
2008-01-09T14:40:00.960Z,51.649,-131.183,10,6.1,"Haida Gwaii Region, Canada"
2008-01-10T01:37:19.000Z,43.785,-127.264,13,6.3,"242 km WNW of Bandon, Oregon"
2008-01-15T17:52:15.690Z,-21.984,-179.535,597.6,6.5,Fiji region
2008-01-20T20:26:04.880Z,2.346,126.816,35,6.1,"149 km WNW of Tobelo, Indonesia"
2008-01-22T07:55:48.880Z,-15.277,-175.348,6,6,"182 km WNW of Hihifo, Tonga"
2008-01-22T10:49:21.800Z,-15.419,-175.589,10,6.1,"201 km WNW of Hihifo, Tonga"
2008-01-22T17:14:57.950Z,1.011,97.442,20,6.2,"146 km SSW of Singkil, Indonesia"
2008-01-30T07:32:42.800Z,-7.302,127.688,8,6.2,"154 km NNE of Lospalos, Timor Leste"
2008-02-01T12:10:06.400Z,-21.495,-179.352,604.2,6,Fiji region
2008-02-04T17:01:29.980Z,-20.166,-70.037,35,6.3,"12 km ENE of Iquique, Chile"
2008-02-08T09:38:14.100Z,10.671,-41.899,9,6.9,northern Mid-Atlantic Ridge
2008-02-09T18:34:01.600Z,-0.236,125.084,38,6,"171 km S of Tondano, Indonesia"
2008-02-10T12:22:02.650Z,-60.797,-25.586,8,6.6,South Sandwich Islands region
2008-02-12T12:50:18.490Z,16.357,-94.304,83,6.5,"9 km SSW of General Pascual Fentes, Mexico"
2008-02-13T19:58:46.130Z,-8.158,128.644,19,6.2,"185 km ENE of Lospalos, Timor Leste"
2008-02-14T10:09:22.720Z,36.501,21.67,29,6.9,"35 km S of Methóni, Greece"
2008-02-14T12:08:55.790Z,36.345,21.863,28,6.5,"50 km S of Koróni, Greece"
2008-02-16T14:45:11.690Z,-21.346,-68.385,130.1,6.1,"134 km NNE of Calama, Chile"
2008-02-20T08:08:30.520Z,2.768,95.964,26,7.4,"56 km NW of Sinabang, Indonesia"
2008-02-20T18:27:06.000Z,36.288,21.775,9.9,6.2,"58 km SSW of Koróni, Greece"
2008-02-21T02:46:18.190Z,77.079,18.571,12,6.1,"145 km SSE of Longyearbyen, Svalbard and Jan Mayen"
2008-02-23T15:57:20.490Z,-57.335,-23.433,14,6.8,South Sandwich Islands region
2008-02-24T14:46:21.470Z,-2.405,99.931,22,6.5,"166 km WSW of Sungai Penuh, Indonesia"
2008-02-25T08:36:33.030Z,-2.486,99.972,25,7.2,"164 km WSW of Sungai Penuh, Indonesia"
2008-02-25T18:06:03.900Z,-2.332,99.891,25,6.6,"161 km SSW of Padang, Indonesia"
2008-02-25T21:02:18.420Z,-2.245,99.808,25,6.7,"155 km SSW of Padang, Indonesia"
2008-02-27T06:54:20.610Z,26.816,142.438,15,6.2,"Bonin Islands, Japan region"
2008-03-03T02:37:27.120Z,-2.18,99.823,25,6.2,"148 km SSW of Padang, Indonesia"
2008-03-03T09:31:02.500Z,46.406,153.175,10,6.5,Kuril Islands
2008-03-03T13:49:40.420Z,19.913,121.334,10,6,"89 km SW of Basco, Philippines"
2008-03-03T14:11:14.620Z,13.351,125.63,24,6.9,Philippine Islands region
2008-03-12T11:23:34.060Z,-16.567,167.335,13,6.4,"52 km S of Lakatoro, Vanuatu"
2008-03-12T11:36:55.280Z,-16.489,167.183,10,6.3,"49 km SSW of Lakatoro, Vanuatu"
2008-03-13T13:28:44.850Z,-45.492,35.008,10,6,Prince Edward Islands region
2008-03-14T22:32:09.380Z,26.988,142.599,10,6,"Bonin Islands, Japan region"
2008-03-15T14:43:26.500Z,2.708,94.596,25,6,"199 km W of Sinabang, Indonesia"
2008-03-18T08:22:47.070Z,-29.252,-177.44,25,6.2,"Kermadec Islands, New Zealand"
2008-03-20T14:10:40.400Z,6.192,126.934,45,6.1,"85 km ESE of Pondaguitan, Philippines"
2008-03-20T22:32:57.930Z,35.49,81.467,10,7.2,"226 km SE of Hotan, China"
2008-03-22T21:24:11.270Z,52.176,-178.716,132,6.2,"146 km WNW of Adak, Alaska"
2008-03-24T20:39:07.630Z,-20.043,-68.963,120,6.2,"125 km E of Iquique, Chile"
2008-03-29T17:30:50.150Z,2.855,95.296,20,6.3,"127 km WNW of Sinabang, Indonesia"
2008-04-09T11:13:17.690Z,-20.175,168.861,16,6.4,"82 km SSW of Isangel, Vanuatu"
2008-04-09T11:23:40.350Z,-20.185,168.905,35,6.3,"81 km SSW of Isangel, Vanuatu"
2008-04-09T12:46:12.720Z,-20.071,168.892,33,7.3,"71 km SW of Isangel, Vanuatu"
2008-04-09T14:47:50.510Z,-19.997,168.874,35,6.3,"66 km SW of Isangel, Vanuatu"
2008-04-11T17:45:01.940Z,-20.392,168.839,11,6.1,"104 km SSW of Isangel, Vanuatu"
2008-04-12T00:30:12.600Z,-55.664,158.453,16,7.1,Macquarie Island region
2008-04-14T09:45:19.700Z,-56.022,-28.035,140.2,6,South Sandwich Islands region
2008-04-15T03:03:04.660Z,13.564,-90.599,33,6.1,"42 km SSE of Iztapa, Guatemala"
2008-04-15T22:59:51.500Z,51.856,-179.361,11,6.4,"187 km W of Adak, Alaska"
2008-04-16T00:35:48.870Z,-18.609,-175.699,10,6.3,"181 km W of Neiafu, Tonga"
2008-04-16T05:54:19.690Z,51.878,-179.165,13,6.6,"174 km W of Adak, Alaska"
2008-04-18T20:39:07.140Z,-17.342,-179.022,553.8,6.3,"193 km ENE of Levuka, Fiji"
2008-04-19T03:12:25.180Z,-7.815,125.694,13,6.1,"79 km N of Metinaro, Timor Leste"
2008-04-19T05:58:42.250Z,-20.273,168.796,14,6.3,"95 km SSW of Isangel, Vanuatu"
2008-04-19T10:21:12.500Z,-7.875,125.722,10,6,"72 km N of Metinaro, Timor Leste"
2008-04-23T18:28:41.880Z,22.881,121.619,10,6,"121 km S of Hualien City, Taiwan"
2008-04-24T12:14:49.920Z,-1.182,-23.471,10,6.5,central Mid-Atlantic Ridge
2008-04-26T23:34:49.390Z,-49.091,164.117,10,6.1,"Auckland Islands, New Zealand region"
2008-04-28T15:57:55.280Z,-58.739,-24.714,35,6.1,South Sandwich Islands region
2008-04-28T18:33:34.200Z,-19.941,168.953,32,6.4,"56 km SW of Isangel, Vanuatu"
2008-04-28T20:26:53.110Z,-20.238,168.824,35,6.1,"90 km SSW of Isangel, Vanuatu"
2008-05-02T01:33:37.240Z,51.864,-177.528,14,6.6,"61 km W of Adak, Alaska"
2008-05-07T16:02:02.600Z,36.178,141.545,19,6.2,"80 km NE of Hasaki, Japan"
2008-05-07T16:16:36.190Z,36.156,141.756,23.3,6.1,"95 km ENE of Hasaki, Japan"
2008-05-07T16:45:18.700Z,36.164,141.526,27,6.9,"78 km NE of Hasaki, Japan"
2008-05-09T21:51:29.730Z,12.516,143.181,76,6.8,"181 km WSW of Merizo Village, Guam"
2008-05-12T06:28:01.570Z,31.002,103.322,19,7.9,"58 km W of Tianpeng, China"
2008-05-12T11:11:02.480Z,31.214,103.618,10,6.1,"39 km NW of Tianpeng, China"
2008-05-19T14:26:45.020Z,1.64,99.147,10,6,"31 km NNW of Padangsidempuan, Indonesia"
2008-05-20T13:53:35.640Z,51.162,178.759,27,6.3,"Rat Islands, Aleutian Islands, Alaska"
2008-05-23T19:35:34.780Z,7.313,-34.897,8,6.5,central Mid-Atlantic Ridge
2008-05-25T08:21:49.990Z,32.56,105.423,18,6.1,"39 km WNW of Guangyuan, China"
2008-05-25T19:18:24.384Z,55.9055,-153.5083,20,6,"122 km SSE of Akhiok, Alaska"
2008-05-29T15:46:00.320Z,64.005,-21.013,9,6.3,"8 km N of Selfoss, Iceland"
2008-05-31T04:37:56.010Z,-41.198,80.479,9,6.4,Mid-Indian Ridge
2008-06-01T01:57:23.690Z,20.124,121.35,31,6.3,"74 km WSW of Basco, Philippines"
2008-06-01T14:31:03.010Z,-59.384,149.66,10,6.5,west of Macquarie Island
2008-06-03T16:20:50.380Z,-10.509,161.273,84,6.2,"71 km W of Kirakira, Solomon Islands"
2008-06-03T22:04:27.870Z,-8.1,120.231,14,6,"57 km NE of Labuan Bajo, Indonesia"
2008-06-05T02:16:46.930Z,-38.844,-91.623,10,6,West Chile Rise
2008-06-06T13:42:48.950Z,-7.495,127.885,122,6,"149 km NE of Lospalos, Timor Leste"
2008-06-08T12:25:29.710Z,37.963,21.525,16,6.4,"15 km ESE of Várda, Greece"
2008-06-13T23:43:45.360Z,39.03,140.881,7.8,6.9,"24 km WSW of Mizusawa, Japan"
2008-06-15T08:37:17.200Z,-36.623,-107.45,10,6,southern East Pacific Rise
2008-06-22T23:56:30.030Z,67.698,141.276,18,6.1,"187 km SSE of Deputatsky, Russia"
2008-06-26T21:19:15.580Z,-20.768,-173.342,38,6.2,"149 km SE of Pangai, Tonga"
2008-06-27T11:40:13.990Z,11.005,91.824,17,6.6,"124 km SW of Bamboo Flat, India"
2008-06-28T12:54:46.360Z,10.847,91.712,15,6.1,"144 km SW of Bamboo Flat, India"
2008-06-29T20:53:04.890Z,45.156,137.446,326,6,"66 km E of Terney, Russia"
2008-06-30T06:17:43.020Z,-58.227,-22.099,8,7,South Sandwich Islands region
2008-07-03T03:02:37.560Z,-23.37,-179.778,581.2,6.2,south of the Fiji Islands
2008-07-05T02:12:04.480Z,53.882,152.886,632.8,7.7,Sea of Okhotsk
2008-07-08T07:42:10.730Z,27.532,128.334,43,6,"107 km NNE of Nago, Japan"
2008-07-08T09:13:07.460Z,-15.986,-71.748,123,6.2,"28 km E of Lluta, Peru"
2008-07-13T14:58:33.010Z,21.014,121.149,14,6.2,"105 km NW of Basco, Philippines"
2008-07-15T03:26:34.700Z,35.8,27.86,52,6.4,"35 km SSW of Lárdos, Greece"
2008-07-19T02:39:28.700Z,37.552,142.214,22,7,"107 km E of Namie, Japan"
2008-07-19T09:27:01.460Z,-11.041,164.493,11,6.6,"146 km WSW of Lata, Solomon Islands"
2008-07-19T11:01:17.710Z,-11.066,164.616,10,6.2,"134 km WSW of Lata, Solomon Islands"
2008-07-19T22:39:52.700Z,-17.337,-177.312,391,6.4,Fiji region
2008-07-21T11:30:29.280Z,37.186,142.051,22,6,"98 km ESE of Namie, Japan"
2008-07-23T15:26:19.950Z,39.802,141.464,108,6.8,"29 km ENE of Morioka, Japan"
2008-07-24T01:43:16.140Z,50.967,157.584,27,6.2,"95 km SE of Ozernovskiy, Russia"
2008-07-28T21:40:47.360Z,-10.578,163.103,10,6,"130 km E of Kirakira, Solomon Islands"
2008-08-04T20:45:13.970Z,-5.916,130.195,173.9,6.3,"285 km W of Tual, Indonesia"
2008-08-05T09:49:17.260Z,32.756,105.494,6,6,"46 km NW of Guangyuan, China"
2008-08-09T06:01:48.510Z,-60.648,153.771,10,6.5,west of Macquarie Island
2008-08-09T16:36:38.170Z,-60.693,153.826,10,6.3,west of Macquarie Island
2008-08-10T08:20:33.420Z,11.055,91.814,20,6.2,"121 km SW of Bamboo Flat, India"
2008-08-11T23:38:38.310Z,-1.02,-21.843,13,6,central Mid-Atlantic Ridge
2008-08-15T10:25:16.530Z,12.897,124.319,10,6,"19 km E of Barcelona, Philippines"
2008-08-19T16:30:13.210Z,-15.087,-173.476,8,6.1,"101 km NNE of Hihifo, Tonga"
2008-08-21T12:24:30.930Z,25.039,97.697,10,6,"48 km SE of Myitkyina, Myanmar"
2008-08-22T07:47:39.580Z,-17.769,65.394,6,6,"297 km NE of Port Mathurin, Mauritius"
2008-08-25T13:21:58.820Z,30.901,83.52,12,6.7,"221 km NE of Jumla, Nepal"
2008-08-26T21:00:36.610Z,-7.641,-74.377,154,6.4,"78 km ESE of Contamana, Peru"
2008-08-27T01:35:32.150Z,51.607,104.158,16,6.3,"10 km N of Baykal’sk, Russia"
2008-08-28T15:22:23.200Z,-0.252,-17.358,12,6.3,north of Ascension Island
2008-08-30T06:54:07.610Z,-6.146,147.258,75,6.4,"70 km NNE of Lae, Papua New Guinea"
2008-08-30T08:30:53.010Z,26.241,101.889,11,6,"Sichuan-Yunnan border region, China"
2008-09-01T04:00:39.430Z,-25.387,-177.636,171.1,6,south of the Fiji Islands
2008-09-03T11:25:14.450Z,-26.736,-63.225,569.6,6.3,"32 km N of El Hoyo, Argentina"
2008-09-08T03:03:15.930Z,-19.964,169.108,36,6.2,"50 km SSW of Isangel, Vanuatu"
2008-09-08T18:52:06.970Z,-13.501,166.967,110,6.9,"75 km WNW of Sola, Vanuatu"
2008-09-10T11:00:34.090Z,26.743,55.828,12,6.1,"49 km WSW of Qeshm, Iran"
2008-09-10T13:08:14.690Z,8.093,-38.705,9,6.6,central Mid-Atlantic Ridge
2008-09-11T00:00:02.700Z,1.885,127.363,96,6.6,"73 km WNW of Tobelo, Indonesia"
2008-09-11T00:20:50.920Z,41.892,143.754,25,6.8,"122 km SSE of Obihiro, Japan"
2008-09-18T01:41:03.010Z,-4.554,-105.999,11,6,central East Pacific Rise
2008-09-24T02:33:05.560Z,17.612,-105.497,12,6.4,"196 km SSW of Barra de Navidad, Mexico"
2008-09-25T01:47:11.190Z,30.836,83.487,4,6,"213 km NE of Jumla, Nepal"
2008-09-29T15:19:31.590Z,-29.756,-177.683,36,7,"Kermadec Islands, New Zealand"
2008-10-05T09:12:36.070Z,-30.184,-177.176,10,6.1,"Kermadec Islands, New Zealand"
2008-10-05T15:52:49.400Z,39.533,73.824,27.4,6.7,"131 km SE of Nookat, Kyrgyzstan"
2008-10-05T22:56:28.930Z,33.886,69.47,10,6,"35 km SSW of ?uk?mat? Azrah, Afghanistan"
2008-10-06T08:30:45.570Z,29.807,90.35,12,6.3,"39 km WSW of Dêqên, China"
2008-10-11T10:40:14.060Z,19.161,-64.833,23,6.1,"91 km N of Charlotte Amalie, U.S. Virgin Islands"
2008-10-12T20:55:41.460Z,-20.123,-64.971,352.7,6.2,"62 km NNE of Camargo, Bolivia"
2008-10-16T19:41:25.720Z,14.423,-92.364,24,6.7,"19 km SW of Brisas Barra de Suchiate, Mexico"
2008-10-19T05:10:33.910Z,-21.863,-173.819,29,6.9,"130 km ESE of ‘Ohonua, Tonga"
2008-10-22T12:55:57.390Z,-18.414,-175.351,233.4,6.4,"146 km W of Neiafu, Tonga"
2008-10-23T10:04:35.040Z,-2.635,145.574,10,6.3,"200 km WSW of Lorengau, Papua New Guinea"
2008-10-28T16:00:03.240Z,-3.494,145.867,18.3,6,"191 km N of Madang, Papua New Guinea"
2008-10-28T23:09:57.650Z,30.639,67.351,15,6.4,"23 km NW of Alik Ghund, Pakistan"
2008-10-29T11:32:43.130Z,30.598,67.455,14,6.4,"13 km NNW of Alik Ghund, Pakistan"
2008-10-30T15:15:41.140Z,-9.02,-108.246,10,6.1,central East Pacific Rise
2008-11-01T01:13:09.640Z,-3.399,148.712,10,6,"220 km SE of Lorengau, Papua New Guinea"
2008-11-02T13:48:42.820Z,51.552,-174.366,36,6.1,"72 km S of Atka, Alaska"
2008-11-04T18:35:45.270Z,-17.135,168.458,205.7,6.3,"68 km NNE of Port-Vila, Vanuatu"
2008-11-07T07:19:35.710Z,-14.829,168.032,13,6.4,"105 km ENE of Port-Olry, Vanuatu"
2008-11-07T16:04:23.350Z,-6.712,129.074,10,6.2,Banda Sea
